Date,open,high,low,close,volume
2018-10-19 16:00:00,6385.0,6397.21,6376.0,6386.45,390.5863213
2018-10-19 20:00:00,6386.45,6395.0,6375.0,6383.46,212.94162379
2018-10-20 00:00:00,6380.47,6400.0,6363.02,6379.19,204.0243287
2018-10-20 04:00:00,6383.33,6424.16,6380.67,6408.26,397.21977879
2018-10-20 08:00:00,6408.26,6417.6,6392.3,6411.52,261.6708964
2018-10-20 12:00:00,6411.52,6411.52,6392.27,6397.15,98.36975351
2018-10-20 16:00:00,6393.24,6402.71,6387.0,6399.17,182.20356116
2018-10-20 20:00:00,6399.17,6416.67,6393.59,6412.86,118.49017693
2018-10-21 00:00:00,6412.86,6470.0,6405.35,6437.55,341.4498817
2018-10-21 04:00:00,6437.55,6439.01,6423.21,6429.0,117.43089304
2018-10-21 08:00:00,6427.71,6451.33,6421.48,6431.53,184.57330621
2018-10-21 12:00:00,6431.53,6457.07,6427.49,6440.97,391.83021212
2018-10-21 16:00:00,6445.18,6445.95,6428.0,6438.89,192.13944706
2018-10-21 20:00:00,6434.81,6438.9,6401.01,6413.38,313.58777736
2018-10-22 00:00:00,6412.62,6421.48,6388.99,6413.72,266.04275334
2018-10-22 04:00:00,6413.22,6429.23,6401.0,6408.64,368.19048942
2018-10-22 08:00:00,6407.92,6414.27,6393.36,6399.55,603.57543704
2018-10-22 12:00:00,6399.55,6409.12,6372.53,6394.84,488.94388793
2018-10-22 16:00:00,6394.84,6409.75,6385.84,6389.73,383.34292274
2018-10-22 20:00:00,6390.85,6415.0,6388.18,6406.06,297.43997133
2018-10-23 00:00:00,6409.39,6419.34,6383.9,6394.62,261.34504698
2018-10-23 04:00:00,6394.62,6408.0,6391.71,6397.07,396.66934739
2018-10-23 08:00:00,6397.08,6404.8,6354.26,6376.33,708.69156734
2018-10-23 12:00:00,6376.34,6402.5,6372.74,6387.31,408.9418658
2018-10-23 16:00:00,6387.31,6421.58,6381.5,6406.87,755.34321492
2018-10-23 20:00:00,6404.01,6409.58,6385.0,6393.41,320.01452415
2018-10-24 00:00:00,6396.24,6427.0,6393.0,6417.11,471.77181208
2018-10-24 04:00:00,6416.73,6473.0,6402.13,6437.51,1097.08000394
2018-10-24 08:00:00,6436.48,6451.64,6420.87,6425.72,556.92024395
2018-10-24 12:00:00,6427.4,6442.98,6413.59,6419.0,567.34890056
2018-10-24 16:00:00,6414.89,6429.41,6412.62,6421.33,452.75798194
2018-10-24 20:00:00,6421.32,6435.8,6401.04,6411.96,389.45914578
2018-10-25 00:00:00,6411.96,6422.73,6361.73,6389.91,970.82525388
2018-10-25 04:00:00,6389.91,6406.62,6383.48,6398.94,502.2863825
2018-10-25 08:00:00,6398.93,6410.68,6387.38,6391.18,489.50923194
2018-10-25 12:00:00,6391.31,6412.14,6389.48,6396.18,357.5570251
2018-10-25 16:00:00,6397.81,6413.2,6394.59,6410.0,452.74951265
2018-10-25 20:00:00,6410.0,6413.19,6390.02,6393.53,273.67639992
2018-10-26 00:00:00,6393.38,6403.76,6385.45,6389.2,236.7000236
2018-10-26 04:00:00,6389.2,6395.0,6377.81,6385.68,279.35141127
2018-10-26 08:00:00,6382.72,6450.3,6382.5,6417.72,1172.63304814
2018-10-26 12:00:00,6417.72,6419.99,6383.76,6394.96,907.93528843
2018-10-26 16:00:00,6393.83,6410.24,6393.73,6403.78,513.07014017
2018-10-26 20:00:00,6402.96,6409.07,6388.54,6406.1,214.13640621
2018-10-27 00:00:00,6406.1,6420.0,6404.19,6413.54,116.33295744
2018-10-27 04:00:00,6416.51,6420.01,6409.99,6414.66,167.32517148
2018-10-27 08:00:00,6414.66,6416.75,6397.13,6403.91,108.68385002
2018-10-27 12:00:00,6403.91,6407.98,6381.25,6398.49,253.48039655
2018-10-27 16:00:00,6398.46,6407.4,6382.72,6402.0,123.11145248
2018-10-27 20:00:00,6402.0,6420.0,6391.23,6407.66,121.19332892999999
2018-10-28 00:00:00,6407.66,6408.22,6400.93,6406.36,74.68424516
2018-10-28 04:00:00,6406.36,6412.91,6395.92,6400.28,158.04869254
2018-10-28 08:00:00,6400.29,6406.77,6398.7,6398.7,69.30511322
2018-10-28 12:00:00,6398.7,6410.0,6396.78,6396.78,128.26929639
2018-10-28 16:00:00,6393.83,6405.97,6383.0,6390.95,144.06847421
2018-10-28 20:00:00,6390.95,6420.0,6383.01,6405.57,264.92184321
2018-10-29 00:00:00,6404.27,6420.0,6398.36,6409.64,274.80455296
2018-10-29 04:00:00,6411.14,6411.14,6393.96,6393.96,262.66477194
2018-10-29 08:00:00,6393.96,6400.22,6261.0,6333.05,1694.60960578
2018-10-29 12:00:00,6333.05,6333.63,6208.37,6281.2,1847.69867836
2018-10-29 16:00:00,6279.0,6281.2,6227.8,6245.03,776.25628675
2018-10-29 20:00:00,6242.81,6267.66,6231.78,6266.52,334.7881192
2018-10-30 00:00:00,6266.47,6285.83,6250.26,6271.87,362.87184233
2018-10-30 04:00:00,6271.87,6289.0,6267.52,6271.35,330.60565191
2018-10-30 08:00:00,6268.27,6271.86,6240.0,6260.82,486.5303518
2018-10-30 12:00:00,6258.4,6277.47,6251.99,6269.59,502.75079468
2018-10-30 16:00:00,6266.62,6271.83,6245.36,6259.01,529.34307898
2018-10-30 20:00:00,6258.38,6285.0,6252.36,6269.46,311.47570966
2018-10-31 00:00:00,6269.45,6279.47,6257.62,6268.29,423.16462344
2018-10-31 04:00:00,6268.01,6270.84,6261.0,6264.0,420.7899732
2018-10-31 08:00:00,6264.0,6270.01,6252.87,6268.0,514.61940122
2018-10-31 12:00:00,6268.11,6350.0,6199.25,6330.57,1967.64883388
2018-10-31 16:00:00,6330.53,6331.9,6291.35,6305.0,1553.2465856000001
2018-10-31 20:00:00,6305.0,6317.36,6288.4,6303.27,268.61320618
2018-11-01 00:00:00,6304.5,6308.66,6293.22,6294.13,209.88657565
2018-11-01 04:00:00,6294.13,6311.34,6288.01,6310.34,219.6147899
2018-11-01 08:00:00,6310.34,6312.0,6301.3,6309.54,411.38976137000003
2018-11-01 12:00:00,6309.56,6312.0,6300.0,6307.36,308.27445432999997
2018-11-01 16:00:00,6305.01,6340.0,6298.94,6320.6,552.51462278
2018-11-01 20:00:00,6320.6,6365.33,6317.31,6340.99,489.29027283
2018-11-02 00:00:00,6343.85,6381.25,6340.88,6356.31,535.81609672
2018-11-02 04:00:00,6356.44,6365.2,6341.32,6347.81,217.04508933
2018-11-02 08:00:00,6347.81,6352.75,6328.33,6350.59,776.93843455
2018-11-02 12:00:00,6351.36,6371.56,6340.0,6357.0,584.25359839
2018-11-02 16:00:00,6357.0,6365.0,6343.76,6355.74,350.22805221
2018-11-02 20:00:00,6350.37,6364.98,6340.1,6350.43,213.78820977
2018-11-03 00:00:00,6350.05,6351.74,6333.63,6336.07,119.43298523
2018-11-03 04:00:00,6336.59,6341.92,6332.0,6339.3,107.41854337
2018-11-03 08:00:00,6336.44,6343.68,6312.48,6325.12,362.10081531000003
2018-11-03 12:00:00,6325.12,6339.89,6314.11,6329.04,145.7685934
2018-11-03 16:00:00,6329.04,6334.1,6324.02,6332.58,71.89260715
2018-11-03 20:00:00,6332.25,6345.0,6325.01,6335.0,277.52507507
2018-11-04 00:00:00,6333.59,6335.0,6310.57,6330.44,173.90496375
2018-11-04 04:00:00,6330.44,6350.0,6324.4,6330.85,200.08078890000002
2018-11-04 08:00:00,6330.86,6349.98,6326.33,6341.1,177.3821966
2018-11-04 12:00:00,6341.1,6450.0,6336.95,6434.84,535.32298164
2018-11-04 16:00:00,6430.89,6475.0,6391.24,6424.29,1265.1876818
2018-11-04 20:00:00,6424.29,6432.06,6402.27,6421.76,321.9353013
2018-11-05 00:00:00,6428.23,6441.43,6406.1,6406.1,232.07718836
2018-11-05 04:00:00,6402.18,6415.0,6397.3,6411.96,211.53400345
2018-11-05 08:00:00,6411.95,6411.96,6386.21,6402.51,436.77732525
2018-11-05 12:00:00,6402.51,6429.23,6396.0,6411.74,650.96600317
2018-11-05 16:00:00,6411.74,6414.67,6369.89,6380.54,446.07834208
2018-11-05 20:00:00,6380.53,6411.17,6379.08,6403.2,358.05579244
2018-11-06 00:00:00,6404.97,6408.12,6378.24,6389.15,212.50869085
2018-11-06 04:00:00,6390.54,6406.36,6384.01,6398.59,254.32599533
2018-11-06 08:00:00,6395.17,6457.89,6390.81,6397.57,1160.90315929
2018-11-06 12:00:00,6398.24,6442.22,6391.66,6427.73,1170.20367338
2018-11-06 16:00:00,6428.33,6429.34,6413.38,6413.43,520.39327982
2018-11-06 20:00:00,6413.42,6460.01,6413.42,6447.5,951.9998014399999
2018-11-07 00:00:00,6448.17,6544.0,6442.47,6509.05,1619.09631469
2018-11-07 04:00:00,6509.92,6516.98,6493.77,6506.25,310.17566118
2018-11-07 08:00:00,6506.26,6535.6,6488.98,6505.53,976.35423612
2018-11-07 12:00:00,6504.73,6534.0,6485.86,6496.0,858.61054371
2018-11-07 16:00:00,6499.73,6515.79,6497.01,6502.2,775.81942724
2018-11-07 20:00:00,6502.19,6511.88,6492.42,6501.0,260.76872979
2018-11-08 00:00:00,6501.0,6511.27,6440.0,6441.33,903.16601315
2018-11-08 04:00:00,6441.33,6459.83,6440.0,6452.9,337.18172415
2018-11-08 08:00:00,6450.3,6470.0,6441.32,6456.41,525.68493554
2018-11-08 12:00:00,6456.0,6493.06,6452.0,6459.4,754.44676068
2018-11-08 16:00:00,6459.29,6459.29,6388.88,6415.9,1040.90274948
2018-11-08 20:00:00,6411.96,6432.0,6390.0,6405.49,405.59084881
2018-11-09 00:00:00,6405.49,6418.18,6386.98,6402.28,302.61525449
2018-11-09 04:00:00,6398.59,6415.29,6395.29,6405.88,423.69122991
2018-11-09 08:00:00,6400.79,6418.13,6331.0,6349.9,1137.61711982
2018-11-09 12:00:00,6351.88,6365.24,6309.0,6344.58,629.73748567
2018-11-09 16:00:00,6342.3,6348.36,6327.47,6340.01,382.86096783
2018-11-09 20:00:00,6340.0,6345.0,6307.0,6325.0,341.60696835
2018-11-10 00:00:00,6325.0,6347.45,6323.0,6340.9,245.02237859
2018-11-10 04:00:00,6340.91,6367.15,6331.43,6360.62,389.92136413
2018-11-10 08:00:00,6362.79,6364.21,6333.63,6359.17,281.98178755
2018-11-10 12:00:00,6361.67,6376.56,6351.62,6360.8,252.91457149
2018-11-10 16:00:00,6359.22,6377.26,6346.7,6359.32,242.48696713
2018-11-10 20:00:00,6359.31,6369.3,6343.9,6349.32,111.06678107
2018-11-11 00:00:00,6349.39,6361.89,6335.6,6343.4,94.97455144
2018-11-11 04:00:00,6343.4,6363.09,6340.06,6360.0,106.62950613
2018-11-11 08:00:00,6360.0,6365.0,6332.51,6336.0,144.16512955
2018-11-11 12:00:00,6336.0,6349.22,6269.46,6311.99,966.84664953
2018-11-11 16:00:00,6309.82,6332.4,6290.3,6324.12,219.37245085
2018-11-11 20:00:00,6324.12,6360.0,6310.0,6357.54,186.28026817
2018-11-12 00:00:00,6352.57,6388.21,6352.57,6355.15,265.66425835
2018-11-12 04:00:00,6355.16,6373.93,6345.57,6347.02,643.87444941
2018-11-12 08:00:00,6350.0,6366.09,6331.0,6354.32,613.4563942
2018-11-12 12:00:00,6354.21,6374.15,6350.0,6353.28,536.18778869
2018-11-12 16:00:00,6352.09,6356.4,6312.05,6332.15,947.70027462
2018-11-12 20:00:00,6331.83,6335.03,6298.5,6318.0,519.15586712
2018-11-13 00:00:00,6318.01,6328.36,6244.35,6297.71,850.70253279
2018-11-13 04:00:00,6295.01,6311.3,6280.98,6301.97,367.241373
2018-11-13 08:00:00,6301.97,6308.66,6257.0,6282.48,770.15708231
2018-11-13 12:00:00,6286.21,6309.85,6272.32,6285.25,527.1182484
2018-11-13 16:00:00,6283.5,6313.05,6256.56,6272.25,822.58413714
2018-11-13 20:00:00,6271.91,6295.67,6251.0,6260.91,292.7593476
2018-11-14 00:00:00,6255.86,6283.03,6229.07,6263.6,528.73038652
2018-11-14 04:00:00,6262.37,6298.47,6261.14,6275.37,240.661072
2018-11-14 08:00:00,6277.27,6292.77,6146.68,6206.12,1853.3797619
2018-11-14 12:00:00,6207.53,6223.9,6013.22,6057.97,2624.66835002
2018-11-14 16:00:00,6057.97,6091.81,5398.01,5537.65,14648.16336646
2018-11-14 20:00:00,5529.34,5618.27,5324.0,5595.91,5226.33007666
2018-11-15 00:00:00,5592.23,5641.0,5484.4,5560.78,3545.93205789
2018-11-15 04:00:00,5553.75,5575.0,5466.06,5560.59,2217.95530713
2018-11-15 08:00:00,5563.0,5585.0,5344.6,5403.17,3555.29872467
2018-11-15 12:00:00,5403.13,5500.0,5199.8,5456.14,5487.80485892
2018-11-15 16:00:00,5456.74,5548.57,5352.32,5543.3,3313.35693239
2018-11-15 20:00:00,5540.71,5585.0,5414.14,5585.0,1825.56040061
2018-11-16 00:00:00,5571.12,5610.0,5520.93,5570.74,1373.45203127
2018-11-16 04:00:00,5570.75,5570.75,5503.93,5513.41,982.05426793
2018-11-16 08:00:00,5504.22,5576.32,5466.06,5543.69,1501.46031255
2018-11-16 12:00:00,5544.0,5564.58,5513.66,5534.63,1499.33889407
2018-11-16 16:00:00,5534.62,5559.99,5493.43,5505.0,1480.045455
2018-11-16 20:00:00,5503.44,5528.0,5411.74,5508.71,1238.25461498
2018-11-17 00:00:00,5514.62,5517.58,5461.2,5467.41,626.98895964
2018-11-17 04:00:00,5462.88,5509.64,5452.63,5509.64,217.56969717
2018-11-17 08:00:00,5509.65,5512.78,5455.0,5493.68,416.84666264
2018-11-17 12:00:00,5493.68,5505.0,5468.61,5480.0,451.09986275
2018-11-17 16:00:00,5483.43,5550.66,5466.76,5489.5,766.52643867
2018-11-17 20:00:00,5489.5,5509.36,5470.0,5503.36,253.76000784000001
2018-11-18 00:00:00,5503.36,5553.0,5500.0,5551.98,347.10679173
2018-11-18 04:00:00,5548.5,5553.0,5525.23,5531.66,323.85796562
2018-11-18 08:00:00,5531.66,5537.66,5502.52,5516.3,316.46540755
2018-11-18 12:00:00,5513.5,5541.72,5510.96,5532.05,393.05172613
2018-11-18 16:00:00,5535.7,5658.47,5524.32,5565.78,715.60667949
2018-11-18 20:00:00,5568.0,5571.01,5516.23,5559.26,480.36674958
2018-11-19 00:00:00,5553.01,5559.69,5457.87,5514.12,1296.01992263
2018-11-19 04:00:00,5514.1,5514.1,5312.51,5375.56,3321.24078827
2018-11-19 08:00:00,5375.56,5375.56,5173.23,5250.64,3794.28458401
2018-11-19 12:00:00,5254.45,5276.46,5050.0,5110.85,5912.98664003
2018-11-19 16:00:00,5106.71,5129.27,4865.0,4949.16,8274.68937201
2018-11-19 20:00:00,4951.74,5033.73,4694.44,4735.44,6311.44422636
2018-11-20 00:00:00,4732.92,4897.36,4730.14,4802.66,2138.21996137
2018-11-20 04:00:00,4799.15,4826.13,4485.87,4564.45,6395.83198017
2018-11-20 08:00:00,4560.74,4564.34,4237.09,4323.26,10108.388282849999
2018-11-20 12:00:00,4323.26,4752.79,4323.16,4750.0,6615.51575982
2018-11-20 16:00:00,4750.0,4761.0,4454.05,4502.66,4466.22527919
2018-11-20 20:00:00,4498.36,4500.01,4048.58,4352.0,10051.20817588
2018-11-21 00:00:00,4349.41,4492.95,4242.33,4440.29,3974.32433443
2018-11-21 04:00:00,4435.88,4478.87,4311.8,4478.55,1691.01318682
2018-11-21 08:00:00,4472.59,4635.0,4445.26,4498.48,4941.31613133
2018-11-21 12:00:00,4498.36,4563.68,4385.37,4514.45,3670.13080677
2018-11-21 16:00:00,4509.47,4545.0,4356.09,4411.4,3551.90242081
2018-11-21 20:00:00,4409.36,4578.08,4333.38,4538.01,2849.5631258
2018-11-22 00:00:00,4551.47,4589.53,4500.78,4527.76,1466.07107576
2018-11-22 04:00:00,4531.26,4551.24,4483.4,4518.83,1270.80064744
2018-11-22 08:00:00,4520.66,4532.58,4409.79,4457.08,1417.23414818
2018-11-22 12:00:00,4451.8,4485.0,4363.76,4456.49,1441.50320779
2018-11-22 16:00:00,4454.58,4470.13,4387.82,4396.23,1181.45693399
2018-11-22 20:00:00,4395.1,4476.35,4194.98,4275.23,3481.39571577
2018-11-23 00:00:00,4268.4,4319.44,4132.6,4214.01,3620.48333339
2018-11-23 04:00:00,4214.73,4286.04,4061.02,4222.45,2791.8728901
2018-11-23 08:00:00,4221.35,4364.46,4221.35,4295.96,2060.43406647
2018-11-23 12:00:00,4292.87,4305.0,4222.57,4275.0,1489.35920046
2018-11-23 16:00:00,4275.4,4276.83,4165.0,4232.08,2552.72557318
2018-11-23 20:00:00,4236.01,4344.22,4205.47,4288.26,807.90230462
2018-11-24 00:00:00,4288.25,4376.88,4288.25,4297.17,967.80626204
2018-11-24 04:00:00,4297.17,4322.88,4237.09,4267.74,626.58703823
2018-11-24 08:00:00,4262.93,4311.8,4239.81,4264.85,884.18912102
2018-11-24 12:00:00,4264.86,4278.87,4207.0,4228.42,994.99255864
2018-11-24 16:00:00,4228.42,4231.8,4112.02,4130.62,1042.50537645
2018-11-24 20:00:00,4139.2,4163.68,3638.48,3785.65,9720.66381799
2018-11-25 00:00:00,3780.67,3824.64,3611.0,3644.77,4983.67714605
2018-11-25 04:00:00,3643.56,3721.17,3600.11,3711.13,2631.72626919
2018-11-25 08:00:00,3708.49,3931.3,3474.73,3779.7,6635.32393761
2018-11-25 12:00:00,3775.2,3882.51,3684.19,3726.95,3428.86702526
2018-11-25 16:00:00,3724.09,3863.18,3630.03,3790.11,3116.99047078
2018-11-25 20:00:00,3794.43,4120.0,3773.96,3938.89,6173.36278535
2018-11-26 00:00:00,3934.22,4043.76,3903.0,3981.3,2182.87230659
2018-11-26 04:00:00,3981.3,4069.59,3903.01,3973.3,2640.23199658
2018-11-26 08:00:00,3972.56,3982.53,3843.94,3931.92,4080.83102201
2018-11-26 12:00:00,3930.99,3930.99,3684.19,3685.37,4067.32577527
2018-11-26 16:00:00,3684.2,3868.78,3522.28,3779.58,5821.11972266
2018-11-26 20:00:00,3779.13,3779.13,3566.52,3727.34,5565.50211623
2018-11-27 00:00:00,3727.34,3768.0,3640.88,3681.46,2595.69281779
2018-11-27 04:00:00,3678.24,3800.0,3656.7,3735.27,3005.45383871
2018-11-27 08:00:00,3738.31,3744.38,3548.76,3653.36,3871.0325002600002
2018-11-27 12:00:00,3649.65,3750.0,3629.41,3663.66,3277.4270838
2018-11-27 16:00:00,3661.2,3763.17,3638.58,3716.16,2066.29198615
2018-11-27 20:00:00,3703.68,3834.35,3677.38,3771.01,1998.10473894
2018-11-28 00:00:00,3771.01,3863.18,3771.0,3846.6,2637.91552265
2018-11-28 04:00:00,3846.77,4069.29,3824.3,4020.41,4868.2669991
2018-11-28 08:00:00,4016.57,4039.41,3950.98,4006.84,1905.75347948
2018-11-28 12:00:00,4006.84,4237.0,3973.6,4210.12,4832.51148828
2018-11-28 16:00:00,4205.17,4333.38,4128.0,4277.22,4909.70464188
2018-11-28 20:00:00,4278.74,4355.08,4153.29,4220.16,3829.56135699
2018-11-29 00:00:00,4219.77,4246.42,4086.97,4126.54,1903.48354053
2018-11-29 04:00:00,4126.54,4206.34,4090.66,4161.43,1767.36799943
